LOMAKE;K1A1;K1A2;K1A2L;K1A3;K1A3L;K1A4;K1A5;K1A6;K1A8L;K1B;K2A1;K2A2;K2A3;K2A4;K2A5;K2A6;K2A8;K2A9;K3A1;K3A2;K3A3;K3A4;K3A5;K3A6;K3A7;K3A8;K3A9;K3A10;K3A11;K3A12;K3A13;K3A14;K3A15;K4A1L;K4A2L;K4A3L;K4A4L;K3B;T1;T1L;T2;T20L;T21A;T21B;T21C;T21D;T3A;T3B;T3C;T3D;T4A;T4A1;T4A2;T4B1;T4B2;T4C;T4D;T4E;T4F;T4G;T5A;T5B;T5C;T5D;T5E;T5S;T5U;T6;T7;T8;T9A;T9B;T9C;T9D;T9E;T9F;T9G;T9H;T10;T11;T12;T13;T14;T15;JUNA_ASEMA;LAHTOLAITURI;LINJA;LIIKENNEMUOTO;ALUE;SUUNTA;VAUNUTYYPPI;VAUNUNRO;ALUS;TASTE;SAA;PAIVAMAARA;KAUSI;JOKERI;TUTKIJA;KIELI;KOHDE;LIIKENNOITSIJA;PAINO
441291;3;4;;4;;3;4;5;;4;4;4;3;4;5;2;;;;;;;;;;;4;3;1;1;;;;;;;;5;4;;2;;;;;;1;;;;;;;;;;;;;;1;1;;;;;;1;1995;1;1;;;;;;;;91;;;3;1;2;;;70T;2;91;1;;1006;;2;2;23.6.2014 17:30;2;;5838;1;H87;HELB;24.0995502237937
441292;5;4;;5;;4;4;4;;4;5;5;5;5;4;5;;;;;;;;;;;4;4;1;1;;;;;;;;4;1;;2;;;;;;;;;1;;;;;;;;;;;1;;;;;;;2;1980;2;1;;;;;;;;91;;;1;2;2;;;70T;2;91;1;;1006;;2;2;23.6.2014 17:30;2;;5838;1;H87;HELB;24.0995502237937
441293;3;4;;4;;3;3;3;;4;5;5;2;4;5;5;;;;;;;;;;;5;4;1;1;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1961;1;;1;;;;;;;91;;;1;2;2;;;70T;2;91;1;;1006;;2;2;23.6.2014 17:30;2;;5838;1;H87;HELB;24.0995502237937
441296;5;5;;5;;5;5;4;;5;5;5;4;5;4;5;;;;;;;;;;;4;4;1;1;;;;;;;;4;2;;4;;;;;;1;;;;;;;;;;;;;;1;1;;;;;;1;1967;1;;;1;;;;;;91;;;3;3;2;;;70T;2;91;1;;1006;;2;2;23.6.2014 17:30;2;;5838;1;H87;HELB;24.0995502237937
441297;4;;;3;;4;4;3;;4;5;5;4;5;5;5;;;;;;;;;;;5;4;;;;;;;;;;3;1;;2;;;;;;1;;;;;;;;;;;;;;1;1;;;;;;1;1964;2;;1;;;;;;;91;;;2;2;2;;;70T;2;91;1;;1006;;2;2;23.6.2014 17:30;2;;5838;1;H87;HELB;24.0995502237937
441299;4;4;;3;;4;4;4;;4;4;5;4;4;5;4;;;;;;;;;;;4;3;1;1;;;;;;;;4;1;;2;;;;;;;;1;;;;;;;;;;;;1;;;;;;;1;1992;2;;;;1;;;;;91;;;1;2;2;;;77;2;91;1;;1213;;2;2;23.6.2014 17:10;2;;5838;1;H120;HELB;36.0551060199573
441300;5;;;4;;5;4;4;;4;5;4;4;4;5;4;;;;;;;;;;;5;4;1;1;;;;;;;;4;2;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1985;1;;1;;;;;;;91;;;1;1;2;;;77;2;91;1;;1213;;2;2;23.6.2014 17:10;2;;5838;1;H120;HELB;36.0551060199573
441301;4;4;;4;;4;5;4;;3;4;4;4;5;4;3;;;;;;;;;;;4;4;1;1;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1991;2;;;;1;;;;;91;;;2;2;2;;;77;2;91;1;;1213;;2;2;23.6.2014 17:10;2;;5838;1;H120;HELB;36.0551060199573
441302;3;;;4;;5;2;2;;3;5;5;4;;4;4;;;;;;;;;;;4;4;;;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1961;1;;1;;;;;;;91;;;4;4;2;;;77;2;91;1;;1213;;2;2;23.6.2014 17:10;2;;5838;1;H120;HELB;36.0551060199573
441303;4;;;4;;4;3;3;;4;4;5;4;4;3;3;;;;;;;;;;;4;4;3;3;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1954;2;1;;;;;;;;91;;;1;1;2;;;77;2;91;1;;1213;;2;2;23.6.2014 17:10;2;;5838;1;H120;HELB;36.0551060199573
441305;4;4;;5;;4;4;5;;4;4;5;4;3;4;4;;;;;;;;;;;4;4;1;1;;;;;;;;3;2;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1989;2;1;;;;;;;;91;;;1;1;2;;;66A;2;91;2;;763;;2;2;23.6.2014 16:55;2;;5838;1;H91;NOF;20.822843952005
441306;5;;;5;;3;5;5;;4;5;5;5;4;5;5;;;;;;;;;;;;;;;;;;;;;;4;1;;1;;;;;;;;1;1;;;;;;;;;;;1;;;;;;;1;1991;2;;;;1;;;;;91;;;1;1;2;;;66A;2;91;2;;763;;2;2;23.6.2014 16:55;2;;5838;1;H91;NOF;20.822843952005
441307;5;4;;4;;5;5;5;;5;5;5;5;5;5;5;;;;;;;;;;;4;4;3;3;;;;;;;;5;2;;2;;;;;;;;1;1;;;;;;;;;;;;1;;;;;;1;1967;1;;1;;;;;;;91;;;1;1;2;;;66A;2;91;2;;763;;2;2;23.6.2014 16:55;2;;5838;1;H91;NOF;20.822843952005
441308;4;5;;4;;5;2;3;;3;5;5;5;5;5;3;;;;;;;;;;;5;5;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66A;2;91;2;;763;;2;2;23.6.2014 16:55;2;;5838;1;H91;NOF;20.822843952005
441310;4;;;3;;3;5;3;;4;5;4;4;3;5;5;;;;;;;;;;;4;3;1;1;;;;;;;;4;2;;2;;;;;;;;1;;;;;;;;;;;;;1;;;;;;2;1990;2;1;;;;;;;;91;;;1;2;2;;;70V;2;91;2;;1009;;1;1;26.6.2014 14:25;2;;5838;1;H87;HELB;44.1518708034774
441312;4;5;;4;;4;3;3;;4;5;4;4;3;5;4;;;;;;;;;;;4;4;2;3;;;;;;;;4;1;;2;;;;;;;;1;;;;;;;;;;;;1;;;;;;;1;1982;2;;1;;;;;;;91;;;1;3;1;;;77;2;91;1;;1213;;2;2;23.6.2014 17:10;2;;5838;1;H120;HELB;36.0551060199573
441315;4;3;;3;;4;4;4;;4;4;4;3;4;4;4;;;;;;;;;;;5;4;;;;;;;;;;3;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1980;2;1;;;;;;;;91;;;1;2;2;;;67;2;91;1;;777;;2;2;23.6.2014 16:30;2;;5838;1;H86;PKL;31.5573636996865
441316;;;;;;;4;4;;;5;;5;5;;4;;;;;;;;;;;4;4;1;1;;;;;;;;4;4;;1;;;;;;;;1;;;;;;;;;;;;1;;;;;;;2;1986;2;;;;1;;;;;91;;;1;1;2;;;67;2;91;1;;777;;2;2;23.6.2014 16:30;2;;5838;1;H86;PKL;31.5573636996865
441317;3;;;;;;;;;3;3;;1;;4;3;;;;;;;;;;;;;;;;;;;;;;2;1;;4;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;;2;;1;;;;;;;91;;;3;3;2;;;67;2;91;1;;777;;2;2;23.6.2014 16:30;2;;5838;1;H86;PKL;31.5573636996865
441318;5;5;;4;;4;4;3;;4;5;5;4;5;4;5;;;;;;;;;;;4;4;1;1;;;;;;;;4;1;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;1986;1;;1;;;;;;;91;;;2;2;2;;;67;2;91;1;;777;;2;2;23.6.2014 16:30;2;;5838;1;H86;PKL;31.5573636996865
441319;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;1;2;;;;;;;;4;4;;2;;;;;;;;1;;;;;;;;;;;;1;;;;;;;1;1981;2;;1;;;;;;;91;;;1;1;2;;;67;2;91;1;;777;;2;1;23.6.2014 16:30;2;;5838;1;H86;PKL;31.5573636996865
441321;3;3;;5;;5;4;5;;5;5;5;5;5;5;5;;;;;;;;;;;5;5;1;1;;;;;;;;5;2;;1;;;;;;;;;1;;;;;;;;;;;1;;;;;;;1;1995;2;;;;;;;1;;91;;;1;1;2;;;66A;2;91;2;;775;;2;2;23.6.2014 16:10;2;;5838;1;H91;NOF;20.822843952005
441322;3;3;;3;;2;4;4;;3;5;4;4;4;5;3;;;;;;;;;;;4;3;5;5;;;;;;;;4;2;;2;;;;;;1;;;1;;;;;;;;;;;1;;;;;;;1;1956;2;1;;;;;;;;91;;;1;1;1;;;66A;2;91;2;;775;;2;2;23.6.2014 16:10;2;;5838;1;H91;NOF;20.822843952005
